Date ,Remark,Value
5/13/2009,,2.30175
10/7/2009,,1.6791
11/3/2009,,0.729
12/3/2009,,1.701
1/7/2010,,0.7716
2/9/2010,,0.9055
3/10/2010,,0.794
4/6/2010,,0.9272
5/4/2010,,0.9417
6/7/2010,,0.9314
7/7/2010,,0.7983
8/3/2010,,0.9541
9/8/2010,,1.1973
10/7/2010,,1.1692
11/2/2010,,1.1186
12/7/2010,,1.1152
1/4/2011,,1.0559
2/3/2011,,1.2412
3/8/2011,,0.7234
4/7/2011,,0.887
5/11/2011,,0.7772
6/2/2011,,0.7925
7/7/2011,,1.4435
8/4/2011,,0.9622
9/7/2011,,0.9791
10/12/2011,,1.1381
11/10/2011,,1.444
12/12/2011,,1.5885
1/12/2012,,1.5014
2/7/2012,,0.8076
3/13/2012,,0.9994
4/11/2012,,0.9749
5/9/2012,,1.2462
6/13/2012,,1.0526
7/17/2012,,0.8378
8/15/2012,,1.2469
9/12/2012,,0.8727
10/9/2012,,1.2162
11/14/2012,,0.7709
12/12/2012,,0.7739
1/23/2013,,0.6196
2/20/2013,,0.6006
3/20/2013,,1.1169
4/17/2013,,1.4537
5/22/2013,,1.045
6/19/2013,,1.0216
7/17/2013,,0.8886
8/21/2013,,1.3805
9/17/2013,,1.2337
10/22/2013,,1.4126
1/23/2014,,1.0802
2/19/2014,,1.1022
3/18/2014,,1.2362
4/16/2014,,0.9528
5/20/2014,,1.1246
6/17/2014,<,0.0154
7/23/2014,,1.097
8/20/2014,,1.3005
9/15/2014,,0.9267
10/22/2014,,1.4
11/17/2014,,1.4217
12/10/2014,,0.99
1/22/2015,,1.0234
2/17/2015,,1.0145
3/18/2015,,1.526
4/21/2015,,1.0165
5/20/2015,,1.12
12/17/2015,,0.9046
1/20/2016,,1.0301
2/15/2016,,1.3897
3/16/2016,,1.3103
4/19/2016,,1.3437
9/20/2016,,1.5123
10/24/2016,,1.2331
11/14/2016,,1.2909
12/14/2016,,1.2354
1/18/2017,,0.9019
2/21/2017,,0.9122
3/22/2017,,0.8502
4/19/2017,,1.0095
5/16/2017,,0.7449
6/21/2017,,1.5956
7/26/2017,,1.273
8/21/2017,,1.871
9/25/2017,,0.55
10/9/2017,,0.59
10/16/2017,,1.3202
10/23/2017,<,0.48
10/25/2017,,2.6991
11/1/2017,,0.54
11/20/2017,,1.3833
12/6/2017,<,0.48
12/11/2017,,2.7398
12/20/2017,,1.5048
1/17/2018,,1.3555
2/21/2018,,2.0268
2/22/2018,,1.9601
3/12/2018,<,0.49
3/19/2018,,1.6493
4/11/2018,,0.55
4/17/2018,,2.2529
4/23/2018,,2.2902
5/23/2018,,2.4164
5/31/2018,,2.1
6/7/2018,,1.6884
6/18/2018,,1.579
7/23/2018,,1.6376
8/21/2018,,1.92225
8/28/2018,,0.51
9/18/2018,,1.4303
9/20/2018,,0.54
10/16/2018,,2.0749
10/23/2018,,1.23375
11/19/2018,,1.6032
12/12/2018,,1.2506
12/19/2018,,2.0327
1/7/2019,<,0.49
1/23/2019,,1.5164
1/24/2019,<,0.43
2/20/2019,,1.8882
2/21/2019,,1.7874
2/26/2019,,0.63
3/21/2019,,1.4219
4/15/2019,,1.6689
4/18/2019,,1.8799
5/22/2019,,1.5519
6/13/2019,,0.54
6/18/2019,,1.69215
7/23/2019,,0.9505
8/19/2019,,1.7724
8/20/2019,,2.2443
9/16/2019,,1.7956
10/14/2019,,1.707
10/17/2019,,1.9261
11/12/2019,,1.6266
12/9/2019,,2.0583
1/6/2020,,1.8089
1/23/2020,,1.4318
2/18/2020,,1.88115
3/17/2020,,2.0659
4/21/2020,,2.8754
4/28/2020,,1.6831
5/20/2020,,1.8833
6/9/2020,,1.444
6/17/2020,,1.6344
7/21/2020,,2.0329
8/6/2020,,1.5178
10/28/2020,,2.0713
11/18/2020,,1.4204
12/16/2020,,1.3073
12/28/2020,,2.0308
1/18/2021,,1.9
1/21/2021,,1.6877
2/16/2021,,1.6309
2/24/2021,,1.8757
3/17/2021,,1.2821
4/21/2021,,1.219
5/4/2021,,1.8678
5/19/2021,,3.52
5/27/2021,,1.7
6/15/2021,,1.9368
6/30/2021,,1.5383
7/12/2021,,1.5
7/22/2021,,1.3926
8/16/2021,,1.6
8/18/2021,,1.7454
8/31/2021,,1.6949
9/16/2021,,1.6
9/21/2021,,1.8199
10/14/2021,,1.7
10/21/2021,,1.3988
10/27/2021,,1.6273
11/17/2021,,1.8107
12/20/2021,,1.4147
12/27/2021,,1.6021
1/19/2022,,1.3742
2/7/2022,,1.6337
2/16/2022,,1.4518
3/22/2022,,2.3788
4/14/2022,,1.5647
4/18/2022,,1.6138
5/18/2022,,1.5247
6/14/2022,,1.4199
6/22/2022,,2.0726
7/18/2022,,1.359
8/15/2022,,1.5905
8/17/2022,,1.2057
9/21/2022,,1.3753
10/18/2022,,1.9762
11/14/2022,,1.7658
12/19/2022,,1.521
1/18/2023,,1.4319
2/22/2023,,1.213
5/17/2023,,1.5731
